"PC.position.Mirror" "Official.name.of.position" "ROC ID" "V2" "V3" "V4" "V5" "V6" "V_Digi" "V_Ana" "PC.port" "isOdd" "direct meas. (V)" "DCU meas. (LSB)" "DCU meas. (V)" "DCU* meas. (V)" "Va1 direct meas. (V)" "Va1 DCU meas. (LSB)" "Va1 DCU meas. (V)" "Va1 DCU* meas. (V)" "Vd1 direct meas. (V)" "Vd1 DCU meas. (LSB)" "Vd1 DCU meas. (V)" "Vd1 DCU* meas. (V)" "Va2 direct meas. (V)" "Va2 DCU meas. (LSB)" "Va2 DCU meas. (V)" "Va2 DCU* meas. (V)" "Vd2 direct meas. (V)" "Vd2 DCU meas. (LSB)" "Vd2 DCU meas. (V)" "Vd2 DCU* meas. (V)" "Va_final direct meas. (V)" "Va_final DCU* meas. (V)" "Vd_final direct meas. (V)" "Vd_final DCU* meas. (V)" "Diff_Vd_DCU* means. (V)" "Diff_Va_DCU* means. (V)"
"88" "T1A" "FPix_BpO_D1_BLD3_PNL2_RNG1_ROC0" 128 188 124 147 150 109 3.09573333333333 2.04186666666667 2 0 "2.52" "2.689" "2.4201" "2.514813765" 2.45 "2.621" "2.3589" 2.451218623 3.43 "3.65" "3.285" 3.413562753 2.45 "2.601" "2.3409" 2.364407186 3.48 "3.712" "3.3408" 3.471546559 2.45 2.364407186 3.48 3.471546559 0.375813225666667 0.322540519333333
"89" "T1A" "FPix_BpO_D1_BLD1_PNL2_RNG2_ROC0" 48 186 125 140 151 98 3.04251655629139 2.04470198675497 7 1 "2.52" "2.689" "2.4201" "2.514813765" 2.45 "2.621" "2.3589" 2.451218623 3.43 "3.65" "3.285" 3.413562753 2.45 "2.601" "2.3409" 2.364407186 3.48 "3.712" "3.3408" 3.471546559 2.45 2.451218623 3.43 3.413562753 0.371046196708609 0.406516636245033
"90" "T1A" "FPix_BpO_D1_BLD2_PNL2_RNG2_ROC0" 80 174 117 136 140 89 3.06985714285714 2.06421428571429 5 1 "2.52" "2.689" "2.4201" "2.514813765" 2.45 "2.621" "2.3589" 2.451218623 3.43 "3.65" "3.285" 3.413562753 2.45 "2.601" "2.3409" 2.364407186 3.48 "3.712" "3.3408" 3.471546559 2.45 2.451218623 3.43 3.413562753 0.343705610142857 0.387004337285714
"91" "T1A" "FPix_BpO_D1_BLD1_PNL2_RNG1_ROC0" 32 184 120 141 144 95 3.15611111111111 2.05833333333333 6 0 "2.52" "2.689" "2.4201" "2.514813765" 2.45 "2.621" "2.3589" 2.451218623 3.43 "3.65" "3.285" 3.413562753 2.45 "2.601" "2.3409" 2.364407186 3.48 "3.712" "3.3408" 3.471546559 2.45 2.364407186 3.48 3.471546559 0.315435447888889 0.306073852666667
"92" "T1B" "FPix_BpO_D1_BLD8_PNL2_RNG2_ROC0" 464 186 120 139 146 85 3.14671232876712 2.03013698630137 3 1 "2.51" "2.663" "2.3967" "2.511853818" 2.45 "2.591" "2.3319" 2.443940384 3.47 "3.666" "3.2994" 3.457925684 2.44 "2.579" "2.3211" 2.364407186 3.51 "3.704" "3.3336" 3.493768885 2.45 2.443940384 3.47 3.457925684 0.311213355232877 0.41380339769863
"93" "T1B" "FPix_BpO_D1_BLD5_PNL2_RNG2_ROC0" 272 180 116 133 145 90 3.06620689655172 1.976 7 1 "2.51" "2.663" "2.3967" "2.511853818" 2.45 "2.591" "2.3319" 2.443940384 3.47 "3.666" "3.2994" 3.457925684 2.44 "2.579" "2.3211" 2.364407186 3.51 "3.704" "3.3336" 3.493768885 2.45 2.443940384 3.47 3.457925684 0.391718787448276 0.467940384
"94" "T1B" "FPix_BpO_D1_BLD9_PNL2_RNG2_ROC0" 528 186 123 143 149 85 3.08335570469799 2.0389932885906 1 1 "2.51" "2.663" "2.3967" "2.511853818" 2.45 "2.591" "2.3319" 2.443940384 3.47 "3.666" "3.2994" 3.457925684 2.44 "2.579" "2.3211" 2.364407186 3.51 "3.704" "3.3336" 3.493768885 2.45 2.443940384 3.47 3.457925684 0.374569979302013 0.404947095409396
"95" "T1B" "FPix_BpO_D1_BLD4_PNL2_RNG1_ROC0" 192 194 126 147 152 97 3.1525 2.0475 6 0 "2.51" "2.663" "2.3967" "2.511853818" 2.45 "2.591" "2.3319" 2.443940384 3.47 "3.666" "3.2994" 3.457925684 2.44 "2.579" "2.3211" 2.364407186 3.51 "3.704" "3.3336" 3.493768885 2.44 2.364407186 3.51 3.493768885 0.341268885 0.316907186
"96" "T1B" "FPix_BpO_D1_BLD6_PNL2_RNG2_ROC0" 336 192 126 146 154 92 3.07948051948052 2.02090909090909 5 1 "2.51" "2.663" "2.3967" "2.511853818" 2.45 "2.591" "2.3319" 2.443940384 3.47 "3.666" "3.2994" 3.457925684 2.44 "2.579" "2.3211" 2.364407186 3.51 "3.704" "3.3336" 3.493768885 2.45 2.443940384 3.47 3.457925684 0.37844516451948 0.423031293090909
"97" "T1B" "FPix_BpO_D1_BLD7_PNL2_RNG2_ROC0" 400 182 119 135 145 97 3.10027586206897 2.02710344827586 4 0 "2.51" "2.663" "2.3967" "2.511853818" 2.45 "2.591" "2.3319" 2.443940384 3.47 "3.666" "3.2994" 3.457925684 2.44 "2.579" "2.3211" 2.364407186 3.51 "3.704" "3.3336" 3.493768885 2.44 2.364407186 3.51 3.493768885 0.393493022931035 0.337303737724138
"98" "T1B" "FPix_BpO_D1_BLD5_PNL2_RNG1_ROC0" 256 182 116 138 142 103 3.16577464788732 2.01774647887324 2 0 "2.51" "2.663" "2.3967" "2.511853818" 2.45 "2.591" "2.3319" 2.443940384 3.47 "3.666" "3.2994" 3.457925684 2.44 "2.579" "2.3211" 2.364407186 3.51 "3.704" "3.3336" 3.493768885 2.44 2.364407186 3.51 3.493768885 0.327994237112676 0.346660707126761
"99" "T1C" "FPix_BpO_D1_BLD12_PNL2_RNG2_ROC0" 688 178 114 137 144 93 3.05319444444444 1.95541666666667 3 1 "2.52" "2.732" "2.4588" "2.518324022" 2.4 "2.601" "2.3409" 2.397569832 3.42 "3.7" "3.33" 3.410614525 2.41 "2.609" "2.3481" 2.364407186 3.41 "3.708" "3.3372" 3.417988827 2.4 2.397569832 3.42 3.410614525 0.357420080555555 0.442153165333333
"100" "T1C" "FPix_BpO_D1_BLD8_PNL2_RNG1_ROC0" 448 176 113 147 153 101 2.84130718954248 1.82424836601307 2 0 "2.52" "2.732" "2.4588" "2.518324022" 2.4 "2.601" "2.3409" 2.397569832 3.42 "3.7" "3.33" 3.410614525 2.41 "2.609" "2.3481" 2.364407186 3.41 "3.708" "3.3372" 3.417988827 2.41 2.364407186 3.41 3.417988827 0.576681637457516 0.540158819986928
"101" "T1C" "FPix_BpO_D1_BLD11_PNL2_RNG2_ROC0" 656 178 114 139 145 111 3.03213793103448 1.94193103448276 5 1 "2.52" "2.732" "2.4588" "2.518324022" 2.4 "2.601" "2.3409" 2.397569832 3.42 "3.7" "3.33" 3.410614525 2.41 "2.609" "2.3481" 2.364407186 3.41 "3.708" "3.3372" 3.417988827 2.4 2.397569832 3.42 3.410614525 0.378476593965517 0.455638797517241
"102" "T1C" "FPix_BpO_D1_BLD13_PNL2_RNG2_ROC0" 720 176 115 139 145 103 2.99806896551724 1.95896551724138 1 1 "2.52" "2.732" "2.4588" "2.518324022" 2.4 "2.601" "2.3409" 2.397569832 3.42 "3.7" "3.33" 3.410614525 2.41 "2.609" "2.3481" 2.364407186 3.41 "3.708" "3.3372" 3.417988827 2.4 2.397569832 3.42 3.410614525 0.412545559482759 0.43860431475862
"103" "T1C" "FPix_BpO_D1_BLD7_PNL2_RNG1_ROC0" 384 182 120 142 148 86 3.03743243243243 2.0027027027027 4 0 "2.52" "2.732" "2.4588" "2.518324022" 2.4 "2.601" "2.3409" 2.397569832 3.42 "3.7" "3.33" 3.410614525 2.41 "2.609" "2.3481" 2.364407186 3.41 "3.708" "3.3372" 3.417988827 2.41 2.364407186 3.41 3.417988827 0.380556394567567 0.361704483297297
"104" "T1C" "FPix_BpO_D1_BLD10_PNL2_RNG2_ROC0" 592 184 118 141 150 97 3.02986666666667 1.94306666666667 7 1 "2.52" "2.732" "2.4588" "2.518324022" 2.4 "2.601" "2.3409" 2.397569832 3.42 "3.7" "3.33" 3.410614525 2.41 "2.609" "2.3481" 2.364407186 3.41 "3.708" "3.3372" 3.417988827 2.4 2.397569832 3.42 3.410614525 0.380747858333333 0.454503165333333
"105" "T1C" "FPix_BpO_D1_BLD6_PNL2_RNG1_ROC0" 320 174 116 136 145 90 2.964 1.976 6 0 "2.52" "2.732" "2.4588" "2.518324022" 2.4 "2.601" "2.3409" 2.397569832 3.42 "3.7" "3.33" 3.410614525 2.41 "2.609" "2.3481" 2.364407186 3.41 "3.708" "3.3372" 3.417988827 2.41 2.364407186 3.41 3.417988827 0.453988826999999 0.388407186
"106" "T1D" "FPix_BpO_D1_BLD11_PNL2_RNG1_ROC0" 640 188 125 145 154 100 3.01532467532468 2.00487012987013 2 0 "2.51" "2.673" "2.4057" "2.501876013" 2.39 "2.538" "2.2842" 2.375518639 3.41 "3.611" "3.2499" 3.37982577 2.4 "2.551" "2.2959" 2.364407186 3.42 "3.625" "3.2625" 3.392929498 2.4 2.364407186 3.42 3.392929498 0.377604822675325 0.359537056129871
"107" "T1D" "FPix_BpO_D1_BLD17_PNL2_RNG2_ROC0" 832 184 118 144 151 99 3.00980132450331 1.93019867549669 1 1 "2.51" "2.673" "2.4057" "2.501876013" 2.39 "2.538" "2.2842" 2.375518639 3.41 "3.611" "3.2499" 3.37982577 2.4 "2.551" "2.2959" 2.364407186 3.42 "3.625" "3.2625" 3.392929498 2.39 2.375518639 3.41 3.37982577 0.370024445496689 0.445319963503311
"108" "T1D" "FPix_BpO_D1_BLD10_PNL2_RNG1_ROC0" 576 172 112 132 140 74 3.03457142857143 1.976 4 0 "2.51" "2.673" "2.4057" "2.501876013" 2.39 "2.538" "2.2842" 2.375518639 3.41 "3.611" "3.2499" 3.37982577 2.4 "2.551" "2.2959" 2.364407186 3.42 "3.625" "3.2625" 3.392929498 2.4 2.364407186 3.42 3.392929498 0.358358069428571 0.388407186
"109" "T1D" "FPix_BpO_D1_BLD9_PNL2_RNG1_ROC0" 512 176 117 139 144 95 3.01888888888889 2.006875 6 0 "2.51" "2.673" "2.4057" "2.501876013" 2.39 "2.538" "2.2842" 2.375518639 3.41 "3.611" "3.2499" 3.37982577 2.4 "2.551" "2.2959" 2.364407186 3.42 "3.625" "3.2625" 3.392929498 2.4 2.364407186 3.42 3.392929498 0.374040609111111 0.357532186
"110" "T1D" "FPix_BpO_D1_BLD14_PNL2_RNG2_ROC0" 752 184 118 145 150 96 3.02986666666667 1.94306666666667 7 1 "2.51" "2.673" "2.4057" "2.501876013" 2.39 "2.538" "2.2842" 2.375518639 3.41 "3.611" "3.2499" 3.37982577 2.4 "2.551" "2.2959" 2.364407186 3.42 "3.625" "3.2625" 3.392929498 2.39 2.375518639 3.41 3.37982577 0.349959103333333 0.432451972333333
"111" "T1D" "FPix_BpO_D1_BLD15_PNL2_RNG2_ROC0" 784 184 116 141 148 89 3.07081081081081 1.93594594594595 5 1 "2.51" "2.673" "2.4057" "2.501876013" 2.39 "2.538" "2.2842" 2.375518639 3.41 "3.611" "3.2499" 3.37982577 2.4 "2.551" "2.2959" 2.364407186 3.42 "3.625" "3.2625" 3.392929498 2.39 2.375518639 3.41 3.37982577 0.309014959189189 0.439572693054054
"112" "T1D" "FPix_BpO_D1_BLD16_PNL2_RNG2_ROC0" 816 178 117 142 147 97 2.9908843537415 1.96591836734694 3 1 "2.51" "2.673" "2.4057" "2.501876013" 2.39 "2.538" "2.2842" 2.375518639 3.41 "3.611" "3.2499" 3.37982577 2.4 "2.551" "2.2959" 2.364407186 3.42 "3.625" "3.2625" 3.392929498 2.39 2.375518639 3.41 3.37982577 0.388941416258503 0.409600271653061
"113" "T2A" "FPix_BpO_D2_BLD2_PNL2_RNG2_ROC0" NA NA NA NA NA NA NA NA 5 1 "2.46" "2.742" "2.4678" "2.501587678" 2.3 "2.625" "2.3625" 2.394845972 3.38 "3.72" "3.348" 3.393838863 2.31 "2.617" "2.3553" 2.364407186 3.41 "3.741" "3.3669" 3.41299763 2.3 2.394845972 3.38 3.393838863 NA NA
"114" "T2A" "FPix_BpO_D2_BLD1_PNL2_RNG1_ROC0" NA NA NA NA NA NA NA NA 6 0 "2.46" "2.742" "2.4678" "2.501587678" 2.3 "2.625" "2.3625" 2.394845972 3.38 "3.72" "3.348" 3.393838863 2.31 "2.617" "2.3553" 2.364407186 3.41 "3.741" "3.3669" 3.41299763 2.31 2.364407186 3.41 3.41299763 NA NA
"115" "T2A" "FPix_BpO_D2_BLD3_PNL2_RNG2_ROC0" NA NA NA NA NA NA NA NA 3 1 "2.46" "2.742" "2.4678" "2.501587678" 2.3 "2.625" "2.3625" 2.394845972 3.38 "3.72" "3.348" 3.393838863 2.31 "2.617" "2.3553" 2.364407186 3.41 "3.741" "3.3669" 3.41299763 2.3 2.394845972 3.38 3.393838863 NA NA
"116" "T2A" "FPix_BpO_D2_BLD3_PNL2_RNG1_ROC0" NA NA NA NA NA NA NA NA 2 0 "2.46" "2.742" "2.4678" "2.501587678" 2.3 "2.625" "2.3625" 2.394845972 3.38 "3.72" "3.348" 3.393838863 2.31 "2.617" "2.3553" 2.364407186 3.41 "3.741" "3.3669" 3.41299763 2.31 2.364407186 3.41 3.41299763 NA NA
"117" "T2A" "FPix_BpO_D2_BLD2_PNL2_RNG1_ROC0" NA NA NA NA NA NA NA NA 4 0 "2.46" "2.742" "2.4678" "2.501587678" 2.3 "2.625" "2.3625" 2.394845972 3.38 "3.72" "3.348" 3.393838863 2.31 "2.617" "2.3553" 2.364407186 3.41 "3.741" "3.3669" 3.41299763 2.31 2.364407186 3.41 3.41299763 NA NA
"118" "T2A" "FPix_BpO_D2_BLD4_PNL2_RNG2_ROC0" NA NA NA NA NA NA NA NA 1 1 "2.46" "2.742" "2.4678" "2.501587678" 2.3 "2.625" "2.3625" 2.394845972 3.38 "3.72" "3.348" 3.393838863 2.31 "2.617" "2.3553" 2.364407186 3.41 "3.741" "3.3669" 3.41299763 2.3 2.394845972 3.38 3.393838863 NA NA
"119" "T2A" "FPix_BpO_D2_BLD1_PNL2_RNG2_ROC0" NA NA NA NA NA NA NA NA 7 1 "2.46" "2.742" "2.4678" "2.501587678" 2.3 "2.625" "2.3625" 2.394845972 3.38 "3.72" "3.348" 3.393838863 2.31 "2.617" "2.3553" 2.364407186 3.41 "3.741" "3.3669" 3.41299763 2.3 2.394845972 3.38 3.393838863 NA NA
"120" "T2B" "FPix_BpO_D2_BLD5_PNL2_RNG2_ROC0" 928 184 120 142 147 93 3.09170068027211 2.01632653061225 7 1 "2.48" "2.648" "2.3832" "2.495667075" 2.43 "2.571" "2.3139" 2.423096695 3.45 "3.642" "3.2778" 3.4324847 2.45 "2.594" "2.3346" 2.364407186 3.47 "3.676" "3.3084" 3.464528764 2.43 2.423096695 3.45 3.4324847 0.340784019727891 0.406770164387755
"121" "T2B" "FPix_BpO_D2_BLD4_PNL2_RNG1_ROC0" 864 176 116 130 141 91 3.08312056737589 2.03205673758865 6 0 "2.48" "2.648" "2.3832" "2.495667075" 2.43 "2.571" "2.3139" 2.423096695 3.45 "3.642" "3.2778" 3.4324847 2.45 "2.594" "2.3346" 2.364407186 3.47 "3.676" "3.3084" 3.464528764 2.45 2.364407186 3.47 3.464528764 0.381408196624113 0.332350448411348
"122" "T2B" "FPix_BpO_D2_BLD5_PNL2_RNG1_ROC0" 912 182 121 136 147 87 3.05809523809524 2.03312925170068 2 0 "2.48" "2.648" "2.3832" "2.495667075" 2.43 "2.571" "2.3139" 2.423096695 3.45 "3.642" "3.2778" 3.4324847 2.45 "2.594" "2.3346" 2.364407186 3.47 "3.676" "3.3084" 3.464528764 2.45 2.364407186 3.47 3.464528764 0.406433525904762 0.33127793429932
"123" "T2B" "FPix_BpO_D2_BLD9_PNL2_RNG2_ROC0" 1184 180 116 140 144 85 3.0875 1.98972222222222 1 1 "2.48" "2.648" "2.3832" "2.495667075" 2.43 "2.571" "2.3139" 2.423096695 3.45 "3.642" "3.2778" 3.4324847 2.45 "2.594" "2.3346" 2.364407186 3.47 "3.676" "3.3084" 3.464528764 2.43 2.423096695 3.45 3.4324847 0.344984699999999 0.433374472777778
"124" "T2B" "FPix_BpO_D2_BLD7_PNL2_RNG2_ROC0" 1056 192 125 149 152 93 3.12 2.03125 4 0 "2.48" "2.648" "2.3832" "2.495667075" 2.43 "2.571" "2.3139" 2.423096695 3.45 "3.642" "3.2778" 3.4324847 2.45 "2.594" "2.3346" 2.364407186 3.47 "3.676" "3.3084" 3.464528764 2.45 2.364407186 3.47 3.464528764 0.344528764 0.333157186
"125" "T2B" "FPix_BpO_D2_BLD8_PNL2_RNG2_ROC0" 1120 180 116 138 145 106 3.06620689655172 1.976 3 1 "2.48" "2.648" "2.3832" "2.495667075" 2.43 "2.571" "2.3139" 2.423096695 3.45 "3.642" "3.2778" 3.4324847 2.45 "2.594" "2.3346" 2.364407186 3.47 "3.676" "3.3084" 3.464528764 2.43 2.423096695 3.45 3.4324847 0.366277803448276 0.447096695
"126" "T2B" "FPix_BpO_D2_BLD6_PNL2_RNG2_ROC0" 992 186 121 147 150 99 3.0628 1.99246666666667 5 1 "2.48" "2.648" "2.3832" "2.495667075" 2.43 "2.571" "2.3139" 2.423096695 3.45 "3.642" "3.2778" 3.4324847 2.45 "2.594" "2.3346" 2.364407186 3.47 "3.676" "3.3084" 3.464528764 2.43 2.423096695 3.45 3.4324847 0.3696847 0.430630028333333
"127" "T2C" "FPix_BpO_D2_BLD8_PNL2_RNG1_ROC0" 1104 184 122 143 153 96 2.97045751633987 1.96954248366013 2 0 "2.51" "2.655" "2.3895" "2.503285714" 2.43 "2.555" "2.2995" 2.409 3.35 "3.54" "3.186" 3.337714286 2.42 "2.556" "2.3004" 2.364407186 3.39 "3.565" "3.2085" 3.361285714 2.42 2.364407186 3.39 3.361285714 0.390828197660131 0.394864702339869
"128" "T2C" "FPix_BpO_D2_BLD13_PNL2_RNG2_ROC0" 1376 176 121 140 148 101 2.9372972972973 2.01939189189189 1 1 "2.51" "2.655" "2.3895" "2.503285714" 2.43 "2.555" "2.2995" 2.409 3.35 "3.54" "3.186" 3.337714286 2.42 "2.556" "2.3004" 2.364407186 3.39 "3.565" "3.2085" 3.361285714 2.43 2.409 3.35 3.337714286 0.400416988702703 0.389608108108108
"129" "T2C" "FPix_BpO_D2_BLD6_PNL2_RNG1_ROC0" 976 186 124 145 155 94 2.964 1.976 6 0 "2.51" "2.655" "2.3895" "2.503285714" 2.43 "2.555" "2.2995" 2.409 3.35 "3.54" "3.186" 3.337714286 2.42 "2.556" "2.3004" 2.364407186 3.39 "3.565" "3.2085" 3.361285714 2.42 2.364407186 3.39 3.361285714 0.397285714 0.388407186
"130" "T2C" "FPix_BpO_D2_BLD11_PNL2_RNG2_ROC0" 1312 194 130 156 163 108 2.93975460122699 1.96993865030675 5 1 "2.51" "2.655" "2.3895" "2.503285714" 2.43 "2.555" "2.2995" 2.409 3.35 "3.54" "3.186" 3.337714286 2.42 "2.556" "2.3004" 2.364407186 3.39 "3.565" "3.2085" 3.361285714 2.43 2.409 3.35 3.337714286 0.397959684773006 0.439061349693251
"131" "T2C" "FPix_BpO_D2_BLD10_PNL2_RNG2_ROC0" 1248 180 123 144 151 93 2.94437086092715 2.01198675496689 7 1 "2.51" "2.655" "2.3895" "2.503285714" 2.43 "2.555" "2.2995" 2.409 3.35 "3.54" "3.186" 3.337714286 2.42 "2.556" "2.3004" 2.364407186 3.39 "3.565" "3.2085" 3.361285714 2.43 2.409 3.35 3.337714286 0.393343425072848 0.397013245033112
"132" "T2C" "FPix_BpO_D2_BLD7_PNL2_RNG1_ROC0" 1040 174 116 138 143 83 3.00545454545455 2.00363636363636 4 0 "2.51" "2.655" "2.3895" "2.503285714" 2.43 "2.555" "2.2995" 2.409 3.35 "3.54" "3.186" 3.337714286 2.42 "2.556" "2.3004" 2.364407186 3.39 "3.565" "3.2085" 3.361285714 2.42 2.364407186 3.39 3.361285714 0.355831168545454 0.360770822363636
"133" "T2C" "FPix_BpO_D2_BLD12_PNL2_RNG2_ROC0" 1344 174 116 139 147 90 2.92367346938776 1.9491156462585 3 1 "2.51" "2.655" "2.3895" "2.503285714" 2.43 "2.555" "2.2995" 2.409 3.35 "3.54" "3.186" 3.337714286 2.42 "2.556" "2.3004" 2.364407186 3.39 "3.565" "3.2085" 3.361285714 2.43 2.409 3.35 3.337714286 0.414040816612245 0.459884353741496
"134" "T2D" "FPix_BpO_D2_BLD14_PNL2_RNG2_ROC0" 1408 188 127 145 157 90 2.95770700636943 1.99802547770701 7 1 "2.5" "2.647" "2.3823" "2.490659878" 2.45 "2.592" "2.3328" 2.43890835 3.39 "3.586" "3.2274" 3.374199593 2.42 "2.562" "2.3058" 2.364407186 3.43 "3.632" "3.2688" 3.417482688 2.45 2.43890835 3.39 3.374199593 0.416492586630573 0.440882872292994
"135" "T2D" "FPix_BpO_D2_BLD17_PNL2_RNG2_ROC0" 1504 170 112 137 140 94 2.99928571428571 1.976 1 1 "2.5" "2.647" "2.3823" "2.490659878" 2.45 "2.592" "2.3328" 2.43890835 3.39 "3.586" "3.2274" 3.374199593 2.42 "2.562" "2.3058" 2.364407186 3.43 "3.632" "3.2688" 3.417482688 2.45 2.43890835 3.39 3.374199593 0.374913878714286 0.46290835
"136" "T2D" "FPix_BpO_D2_BLD16_PNL2_RNG2_ROC0" 1472 182 122 145 151 101 2.97708609271523 1.99562913907285 3 1 "2.5" "2.647" "2.3823" "2.490659878" 2.45 "2.592" "2.3328" 2.43890835 3.39 "3.586" "3.2274" 3.374199593 2.42 "2.562" "2.3058" 2.364407186 3.43 "3.632" "3.2688" 3.417482688 2.45 2.43890835 3.39 3.374199593 0.397113500284768 0.443279210927152
"137" "T2D" "FPix_BpO_D2_BLD9_PNL2_RNG1_ROC0" 1168 180 120 138 146 93 3.04520547945206 2.03013698630137 6 0 "2.5" "2.647" "2.3823" "2.490659878" 2.45 "2.592" "2.3328" 2.43890835 3.39 "3.586" "3.2274" 3.374199593 2.42 "2.562" "2.3058" 2.364407186 3.43 "3.632" "3.2688" 3.417482688 2.42 2.364407186 3.43 3.417482688 0.372277208547945 0.33427019969863
"138" "T2D" "FPix_BpO_D2_BLD15_PNL2_RNG2_ROC0" 1440 192 130 148 158 103 3.00151898734177 2.03227848101266 5 1 "2.5" "2.647" "2.3823" "2.490659878" 2.45 "2.592" "2.3328" 2.43890835 3.39 "3.586" "3.2274" 3.374199593 2.42 "2.562" "2.3058" 2.364407186 3.43 "3.632" "3.2688" 3.417482688 2.45 2.43890835 3.39 3.374199593 0.372680605658228 0.406629868987342
"139" "T2D" "FPix_BpO_D2_BLD10_PNL2_RNG1_ROC0" 1232 184 122 140 151 86 3.00980132450331 1.99562913907285 4 0 "2.5" "2.647" "2.3823" "2.490659878" 2.45 "2.592" "2.3328" 2.43890835 3.39 "3.586" "3.2274" 3.374199593 2.42 "2.562" "2.3058" 2.364407186 3.43 "3.632" "3.2688" 3.417482688 2.42 2.364407186 3.43 3.417482688 0.407681363496689 0.368778046927152
"140" "T2D" "FPix_BpO_D2_BLD11_PNL2_RNG1_ROC0" 1296 188 125 148 155 108 2.99587096774194 1.99193548387097 2 0 "2.5" "2.647" "2.3823" "2.490659878" 2.45 "2.592" "2.3328" 2.43890835 3.39 "3.586" "3.2274" 3.374199593 2.42 "2.562" "2.3058" 2.364407186 3.43 "3.632" "3.2688" 3.417482688 2.42 2.364407186 3.43 3.417482688 0.421611720258065 0.372471702129032
"141" "T3A" "FPix_BpO_D3_BLD2_PNL2_RNG2_ROC0" 1632 182 123 144 153 98 2.93816993464052 1.9856862745098 5 1 "2.55" "2.764" "2.4876" "2.548838323" 2.41 "2.617" "2.3553" 2.413281437 3.38 "3.672" "3.3048" 3.386155689 2.37 "2.564" "2.3076" 2.364407186 3.41 "3.686" "3.3174" 3.399065868 2.41 2.413281437 3.38 3.386155689 0.447985754359477 0.427595162490196
"142" "T3A" "FPix_BpO_D3_BLD3_PNL2_RNG2_ROC0" 1696 170 110 135 138 83 3.04275362318841 1.96884057971015 3 1 "2.55" "2.764" "2.4876" "2.548838323" 2.41 "2.617" "2.3553" 2.413281437 3.38 "3.672" "3.3048" 3.386155689 2.37 "2.564" "2.3076" 2.364407186 3.41 "3.686" "3.3174" 3.399065868 2.41 2.413281437 3.38 3.386155689 0.343402065811594 0.444440857289855
"143" "T3A" "FPix_BpO_D3_BLD1_PNL2_RNG2_ROC0" 1568 172 115 134 140 93 3.03457142857143 2.02892857142857 7 1 "2.55" "2.764" "2.4876" "2.548838323" 2.41 "2.617" "2.3553" 2.413281437 3.38 "3.672" "3.3048" 3.386155689 2.37 "2.564" "2.3076" 2.364407186 3.41 "3.686" "3.3174" 3.399065868 2.41 2.413281437 3.38 3.386155689 0.351584260428571 0.384352865571429
"144" "T3A" "FPix_BpO_D3_BLD4_PNL2_RNG2_ROC0" 1760 168 110 133 141 86 2.94297872340426 1.92695035460993 1 1 "2.55" "2.764" "2.4876" "2.548838323" 2.41 "2.617" "2.3553" 2.413281437 3.38 "3.672" "3.3048" 3.386155689 2.37 "2.564" "2.3076" 2.364407186 3.41 "3.686" "3.3174" 3.399065868 2.41 2.413281437 3.38 3.386155689 0.443176965595744 0.486331082390071
"145" "T3A" "FPix_BpO_D3_BLD2_PNL2_RNG1_ROC0" 1616 184 119 145 151 88 3.00980132450331 1.94655629139073 4 0 "2.55" "2.764" "2.4876" "2.548838323" 2.41 "2.617" "2.3553" 2.413281437 3.38 "3.672" "3.3048" 3.386155689 2.37 "2.564" "2.3076" 2.364407186 3.41 "3.686" "3.3174" 3.399065868 2.37 2.364407186 3.41 3.399065868 0.389264543496689 0.417850894609272
"146" "T3A" "FPix_BpO_D3_BLD1_PNL2_RNG1_ROC0" 1552 174 112 135 143 87 3.00545454545455 1.93454545454545 6 0 "2.55" "2.764" "2.4876" "2.548838323" 2.41 "2.617" "2.3553" 2.413281437 3.38 "3.672" "3.3048" 3.386155689 2.37 "2.564" "2.3076" 2.364407186 3.41 "3.686" "3.3174" 3.399065868 2.37 2.364407186 3.41 3.399065868 0.393611322545454 0.429861731454545
"147" "T3A" "FPix_BpO_D3_BLD3_PNL2_RNG1_ROC0" 1680 178 114 136 146 88 3.0113698630137 1.9286301369863 2 0 "2.55" "2.764" "2.4876" "2.548838323" 2.41 "2.617" "2.3553" 2.413281437 3.38 "3.672" "3.3048" 3.386155689 2.37 "2.564" "2.3076" 2.364407186 3.41 "3.686" "3.3174" 3.399065868 2.37 2.364407186 3.41 3.399065868 0.387696004986301 0.435777049013699
"148" "T3B" "FPix_BpO_D3_BLD6_PNL2_RNG2_ROC0" 1888 184 120 145 148 105 3.07081081081081 2.0027027027027 5 1 "2.55" "2.735" "2.4615" "2.541371681" 2.44 "2.608" "2.3472" 2.423362832 3.41 "3.657" "3.2913" 3.398097345 2.43 "2.6" "2.34" 2.364407186 3.45 "3.688" "3.3192" 3.426902655 2.44 2.423362832 3.41 3.398097345 0.327286534189189 0.420660129297297
"149" "T3B" "FPix_BpO_D3_BLD7_PNL2_RNG2_ROC0" 1952 198 132 152 162 96 3.01888888888889 2.01259259259259 4 0 "2.55" "2.735" "2.4615" "2.541371681" 2.44 "2.608" "2.3472" 2.423362832 3.41 "3.657" "3.2913" 3.398097345 2.43 "2.6" "2.34" 2.364407186 3.45 "3.688" "3.3192" 3.426902655 2.43 2.364407186 3.45 3.426902655 0.408013766111111 0.351814593407407
